2018-02-27,12777.25,12797.35,12688,12746.8,24224177,1396.43
2018-02-27,12777.25,12797.35,12688,12746.8,24224177,1396.43
2018-02-28,12744.4,12904.2,12696.35,12809,30263751,2409.31
2018-02-28,12744.4,12904.2,12696.35,12809,30263751,2409.31
2018-03-01,12823.9,12842.65,12736.4,12769.45,18951090,1282.47
2018-03-01,12823.9,12842.65,12736.4,12769.45,18951090,1282.47
2018-03-05,12768.55,12890.95,12684.3,12857.65,27912338,2030.52
2018-03-05,12768.55,12890.95,12684.3,12857.65,27912338,2030.52
2018-03-06,12924.45,12930.55,12667.45,12706.1,22173389,1501.42
2018-03-06,12924.45,12930.55,12667.45,12706.1,22173389,1501.42
2018-03-07,12767.45,12856.55,12650.25,12677.1,20800256,1554.43
2018-03-07,12767.45,12856.55,12650.25,12677.1,20800256,1554.43
2018-03-08,12757,12802.15,12645.75,12682.4,17687606,1299.04
2018-03-08,12757,12802.15,12645.75,12682.4,17687606,1299.04
2018-03-09,12710.35,12805.35,12656.65,12747.25,-,-
2018-03-09,12710.35,12805.35,12656.65,12747.25,-,-
2018-03-12,12825.25,13012.35,12813.25,12923.4,20430953,1570.64
2018-03-12,12825.25,13012.35,12813.25,12923.4,20430953,1570.64
2018-03-13,12778.35,12842.2,12663.3,12734.2,61575647,13792.85
2018-03-13,12778.35,12842.2,12663.3,12734.2,61575647,13792.85
2018-03-14,12725.2,12840.45,12711.25,12786.95,20788341,1552.87
2018-03-14,12725.2,12840.45,12711.25,12786.95,20788341,1552.87
2018-03-15,12815.6,12860,12727.8,12762.25,29153997,1871.79
2018-03-15,12815.6,12860,12727.8,12762.25,29153997,1871.79
2018-03-16,12776.25,12778.6,12606.6,12698.4,35030341,3283.96
2018-03-16,12776.25,12778.6,12606.6,12698.4,35030341,3283.96
2018-03-19,12660.9,12725.35,12392.7,12421.3,18363549,1545.8
2018-03-19,12660.9,12725.35,12392.7,12421.3,18363549,1545.8
2018-03-20,12385,12644.6,12375.4,12609.1,24306746,1948.78
